축제명,개최장소,축제시작일자,축제종료일자,축제내용,주관기관,주최기관,후원기관,전화번호,홈페이지주소,관련정보,소재지도로명주소,소재지지번주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
구례동편소리축제,서시천체육공원 일원,2020-10-09,2020-10-11,"○ 대표프로그램 : 개막공연, 국악공연, 송만갑판소리고수대회 ○ 농특산품 판매, 향토음식점, 군홍보관 운영 등○ 동편제소리홍보관, 판소리배우기 등",동편소리축제추진위원회,구례군,,061-780-2431,https://www.gurye.go.kr/tour,,전라남도 구례군 구례읍 서시천로 76-11,,35.2157240485,127.4680870405,2020-12-07,4870000,전라남도 구례군
제44회 지리산피아골단풍축제,토지면 피아골 일원,2020-10-31,2020-11-01,"○ 대표프로그램 : 단풍제례○ 체험프로그램 : 황금단풍잎을 찾아라, 족욕체험○ 농특산품 판매, 향토음식점, 군홍보관 운영 등",지리산피아골단풍축제추진위원회,구례군,,061-780-2255,https://www.gurye.go.kr/tour,,전라남도 구례군 토지면 직전길 35,,35.2662917909,127.5830587277,2020-12-07,4870000,전라남도 구례군
산수유오감만족페스티벌,산동면 지리산온천관광지 일원,2020-11-07,2020-11-08,"○ 공연행사 : 개막공연, 구례힐링콘서트, 나도트롯스타○ 기획행사 : 씨앗의방주영구보관식, 산수유농업학교 등○ 주제행사 : 산수유산업화연구개발 품평회, 음식경연대회 등○ 체험전시행사 : 산수유열매체험, 농특산물 직거래장터 등○ 연계행사 : 지리산베이스캠프체험행사, 구례콩장, 버스킹 공연 등",구례산수유꽃축제추진위원회,구례군,,061-780-2390,,,전라남도 구례군 산동면 상관1길 45,,35.3196116669,127.4702903256,2020-12-07,4870000,전라남도 구례군
제8회 철원 한탄강 얼음트레킹,철원 한탄강 및 승일공원 일원,2020-01-18,2020-01-27,"개막행사, 얼음트레킹, 똥바람 알통구보대회 등",철원군축제위원회,철원군,철원군의회+한국관광공사+블랙야크,033-450-5255,https://www.cwgfestival.com,,,강원도 철원군 갈말읍 내대리 550,38.188522,127.300353,2020-08-26,4300000,강원도 철원군
제13회 철원 화강 다슬기축제,김화생활체육공원 및 화강 일원,2019-08-01,2019-08-04,"개막행사, 황금다슬기잡기 등 체험프로그램, 축하공연 등",철원군축제위원회,철원군,강원도+한국관광공사+농협철원군지부,033-450-5255,https://www.cwgfestival.com,,강원도 철원군 김화읍 청양로 649,강원도 철원군 김화읍 청양리 1,38.249835,127.4136593909,2020-08-26,4300000,강원도 철원군
2019 송년콘서트 및 청소년페스티벌,철원실내체육관,2019-12-16,2019-12-17,"송년콘서트, 청소년페스티벌","철원군축제위원회, 철원교육지원청",철원군,,033-450-5255,https://www.cwgfestival.com,,강원도 철원군 갈말읍 갈말로 75,강원도 철원군 갈말읍 군탄리 1341,38.161341,127.303257,2020-08-26,4300000,강원도 철원군
철원 DMZ 평화 꽃송이 축제,고석정 꽃밭,2019-09-06,2019-10-06,"세종대왕 강무행차, k-pop공연, 꽃밭 주야간 개장 등",철원군축제위원회,철원군,,033-450-5766,,,강원도 철원군 동송읍 태봉로 1799-15,,38.1867615323,127.2916264600,2020-08-26,4300000,강원도 철원군
DMZ피스트레인 뮤직 페스티벌,고석정+노동당사+월정리역+소이산,2019-06-05,2019-06-09,"음악공연, 무용공연, 국제컨퍼런스 등",(사)피스트레인,강원도+철원군+서울시+(사)피스트레인,한국관광공사,033-450-5092,,,강원도 철원군 동송읍 태봉로 1825,강원도 철원군 동송읍 장흥리 20-20,38.1871925438,127.2878203502,2020-08-26,4300000,강원도 철원군
함창명주페스티벌,명주테마공원,2018-09-07,2018-09-09,"누에고치 체험, 천연염색 등","상주슬로시티주민협의회, 명주잠업영농조합법인",경상북도 상주시청,경상북도/상주시/한국슬로시티본부,054-531-9763,,잠사곤충사업장,경상북도 상주시 함창읍 무운로 1593,경상북도 상주시 함창읍 교촌리 199-1,36.5764615969,128.1599209100,2020-07-13,5110000,경상북도 상주시
오감만족힐링페스티벌,경천섬 일원,2020-10-09,2020-11-08,"오감을 만족시키는 경천섬 가을여행 연출 및다양한 프로그램 전시, 체험, 공연, 경연  등",상주시축제추진위원회,경상북도 상주시청,경상북도/상주시,054-537-7108,http://www.sangjustory.com/,,경상북도 상주시 상산로 223,경상북도 상주시 남성동 140-3,36.4113835065,128.1587369475,2020-07-13,5110000,경상북도 상주시
성주생명문화축제 성주참외페스티벌,성주군 성주읍 성밖숲 일원,2019-05-16,2019-05-19,"생명선포식, 개막식(주제 공연, 축하 가수 공연), 참외가요제, MBC태교음악회, 경상북도드림페스티벌, 태봉안행차재현 등",성주군 축제추진위원회,성주군 축제추진위원회,경상북도 성주군,054-930-6763,http://sjlife.kr/,"성밖숲, 세종대왕자태실",경상북도 성주군 성주읍 성밖숲길 30,경상북도 성주군 성주읍 경산리 436-3,35.9157610181,128.2800492095,2020-07-15,5210000,경상북도 성주군
계룡군문화축제,계룡대 비상활주로 일원,2018-10-05,2018-10-09,"軍관련 공연, 전시, 체험행사 등",계룡시,계룡시,문화체육관광부,042-840-2431,http://www.m-festival.org/,,충청남도 계룡시 장안로 46,,36.274229,127.248827,2018-08-20,5580000,충청남도 계룡시
2016 안양 시민축제,평촌중앙공원+삼덕공원+범계로데오,2016-09-24,2016-09-25,시민공연마당+ 전시체험부스+ 특별기회전시+ 개폐막 축하공연+ 방송국 공개방송 등,(재)안양문화예술재단,경기도 안양시+안양축제추진위원회,,031-687-0500,http://www.ayac.or.kr,안양예술공원+ APAP+ 김중업박물관,경기도 안양시 동안구 관평로 149 (평촌동),경기도 안양시 동안구 평촌동 895,37.39013727,126.9613302,2023-02-01,3830000,경기도 안양시
2016 안양 아줌마축제,평촌중앙공원,2016-05-28,2016-05-29,아줌마 축제 기념공연+ 여성동호회공연+ 주부가요제+ 홍보체험부스+ 김치왕선발대회 등,경인일보,(재)안양문화예술재단,경기도 안양시+ 안양시여성단체협의회,031-687-0500,http://www.ayac.or.kr,안양예술공원+ APAP+ 김중업박물관,경기도 안양시 동안구 관평로 149 (평촌동),경기도 안양시 동안구 평촌동 895,37.39013727,126.9613302,2023-02-01,3830000,경기도 안양시
2016 제5회 안양공공예술프로젝트,안양예술공원,2016-10-15,2016-12-15,개막식+ 체험부스운영+ 공공예술작품 전시 및 공연,(재)안양문화예술재단,경기도 안양시,,031-687-0916,http://www.ayac.or.kr,안양예술공원+ APAP+ 김중업박물관,경기도 안양시 만안구 예술공원로 180(안양동),경기도 안양시 만안구 안양동 1351,37.4194056,126.925606,2023-02-01,3830000,경기도 안양시
2014 안양시민축제,평촌중앙공원+삼덕공원,2014-09-26,2014-09-28,시민공연마당+ 전시체험부스+ 특별기회전시+ 개폐막 축하공연+ 방송국 공개방송+ 거리공연 등,(재)안양문화예술재단,경기도 안양시+안양축제추진위원회,,031-687-0500,http://www.ayac.or.kr,안양예술공원+ APAP+ 김중업박물관,경기도 안양시 동안구 관평로 149 (평촌동),경기도 안양시 동안구 평촌동 895,37.39013727,126.9613302,2023-02-01,3830000,경기도 안양시
2017 안양충훈벚꽃축제,안양충훈2교일대,2017-04-07,2017-04-09,축하공연+ 안양꽃길걷기대회+ 안양꽃길그리기+ 어린이벼룩시장+ 거리공연+ 체험부스 등,(재)안양문화예술재단,안양시+안양충훈벚꽃축제추진위원회,티브로드abc방송,031-687-0500,http://www.ayac.or.kr,안양예술공원+ APAP+ 김중업박물관,경기도 안양시 만안구 석수로 159,경기도 안양시 만안구 석수동 797,37.40461526,126.8961574,2023-02-01,3830000,경기도 안양시
2017 안양 아줌마축제,평촌중앙공원,2017-05-27,2017-05-28,아줌마 축제 기념공연+ 여성동아리공연+ 미니올림픽+ 김장담그기대회+ 홍보체험부스 등,경인일보,(재)안양문화예술재단,경기도 안양시+ 안양시여성단체협의회,031-687-0500,http://www.ayac.or.kr,안양예술공원+ APAP+ 김중업박물관,경기도 안양시 동안구 관평로 149 (평촌동),경기도 안양시 동안구 평촌동 895,37.39013727,126.9613302,2023-02-01,3830000,경기도 안양시
2017 광복기념음악회,안양아트센터 관악홀,2017-08-15,2017-08-15,안양필하모닉 오케스트라연주+ 안양시립합창단 공연 등 (우천으로 안양아트센터 관악홀 실내 진행),(재)안양문화예술재단,(재)안양문화예술재단,경기도 안양시+ 티브로드abc방송,031-687-0500,http://www.ayac.or.kr,안양예술공원+ APAP+ 김중업박물관,경기도 안양시 만안구 문예로 36번길 16,경기도 안양시 만안구 안양동 549,37.38458779,126.9313651,2023-02-01,3830000,경기도 안양시
2017 안양 시민축제,평촌중앙공원+병목안시민공원+범계로데오,2017-09-15,2017-09-17,시민공연마당+ 전시체험부스+ 개폐막 축하공연+ 방송국 공개방송+ 안양시민의날 기념식+ 안양시민가요제 등,(재)안양문화예술재단,경기도 안양시+안양축제추진위원회,,031-687-0500,http://www.ayac.or.kr,안양예술공원+ APAP+ 김중업박물관,경기도 안양시 동안구 관평로 149 (평촌동),경기도 안양시 동안구 평촌동 895,37.39013727,126.9613302,2023-02-01,3830000,경기도 안양시
2018 안양충훈벚꽃축제,안양충훈2교일대,2018-04-07,2018-04-15,축하공연+ 안양꽃길걷기대회+ 안양꽃길그리기+ 어린이벼룩시장+ 거리공연+ 체험부스 등,(재)안양문화예술재단,안양시+안양충훈벚꽃축제추진위원회,티브로드abc방송,031-687-0500,http://www.ayac.or.kr,안양예술공원+ APAP+ 김중업박물관,경기도 안양시 만안구 석수로 159,경기도 안양시 만안구 석수동 797,37.40461526,126.8961574,2023-02-01,3830000,경기도 안양시
2018 안양여성축제,평촌중앙공원,2018-05-12,2018-05-13,기념공연+ 여성동아리공연+ 미니올림픽+ 김장담그기대회+ 홍보체험부스 등,경인일보,(재)안양문화예술재단,경기도 안양시+ 안양시여성단체협의회,031-687-0500,http://www.ayac.or.kr,안양예술공원+ APAP+ 김중업박물관,경기도 안양시 동안구 관평로 149 (평촌동),경기도 안양시 동안구 평촌동 895,37.39013727,126.9613302,2023-02-01,3830000,경기도 안양시
2018 광복기념음악회,병목안시민공원,2018-08-15,2018-08-15,뮤지컬 그룹 플래티넘+ 안양시립합창단 공연 등,(재)안양문화예술재단,경기도 안양시+안양축제추진위원회,경기도 안양시+ 티브로드abc방송,031-687-0500,http://www.ayac.or.kr,안양예술공원+ APAP+ 김중업박물관,경기도 안양시 만안구 병목안로 215,경기도 안양시 만안구 안양동 산 82-2,37.38528888,126.9076745,2023-02-01,3830000,경기도 안양시
2018 안양 시민축제,평촌중앙공원+병목안시민공원+범계로데오,2018-09-14,2018-09-16,시민공연마당+ 전시체험부스+ 개폐막 축하공연+ 방송국 공개방송+ 안양시민의날 기념식+ 안양시민가요제 등,(재)안양문화예술재단,경기도 안양시+안양축제추진위원회,,031-687-0500,http://www.ayac.or.kr,안양예술공원+ APAP+ 김중업박물관,경기도 안양시 동안구 관평로 149 (평촌동),경기도 안양시 동안구 평촌동 895,37.39013727,126.9613302,2023-02-01,3830000,경기도 안양시
2019 안양충훈벚꽃축제,안양충훈2교일대,2019-04-05,2019-04-07,축하공연+ 안양꽃길걷기대회+ 안양꽃길그리기+ 어린이벼룩시장+ 거리공연+ 체험부스 등,(재)안양문화예술재단,안양시+안양충훈벚꽃축제추진위원회,티브로드abc방송,031-687-0500,http://www.ayac.or.kr,안양예술공원+ APAP+ 김중업박물관,경기도 안양시 만안구 석수로 159,경기도 안양시 만안구 석수동 797,37.40461526,126.8961574,2023-02-01,3830000,경기도 안양시
2019 안양여성축제,평촌중앙공원,2019-05-18,2019-05-19,기념공연+ 여성동아리공연+ 미니올림픽+ 김장담그기대회+ 홍보체험부스 등,경인일보,(재)안양문화예술재단,경기도 안양시+ 안양시여성단체협의회,031-687-0500,http://www.ayac.or.kr,안양예술공원+ APAP+ 김중업박물관,경기도 안양시 동안구 관평로 149 (평촌동),경기도 안양시 동안구 평촌동 895,37.39013727,126.9613302,2023-02-01,3830000,경기도 안양시
2019 광복기념음악회,병목안시민공원,2019-08-15,2019-08-15,뮤지컬 그룹 플래티넘+ 안양시립합창단 공연 등,(재)안양문화예술재단,경기도 안양시+안양축제추진위원회,경기도 안양시+ 티브로드abc방송,031-687-0500,http://www.ayac.or.kr,안양예술공원+ APAP+ 김중업박물관,경기도 안양시 만안구 병목안로 215,경기도 안양시 만안구 안양동 산 82-2,37.38528888,126.9076745,2023-02-01,3830000,경기도 안양시
여수동동북축제,용기공원 및 선소일원,2023-10-21,2023-10-22,북퍼레이드+아티스트공연+북전시및체험행사+경연대회,2023여수동동북축제추진위원회,전라남도 여수시청,,061-659-4743,http://www.yeosu.go.kr/dongdong,,전라남도 여수시 소호로 606,전라남도 여수시 학동 201,34.75590207,127.6572796,2023-02-15,4810000,전라남도 여수시
청년거리문화축제,여수시 일원,2023-04-01,2023-12-31,거리공연+프리마켓 등,공모사업 선정,전라남도 여수시청,,061-659-4745,,,전라남도 여수시 시청로 1,전라남도 여수시 학동 100,34.76014841,127.661568,2023-02-15,4810000,전라남도 여수시
대전효문화뿌리축제,뿌리공원 및 원도심 일원,2023-10-13,2023-10-15,효로 통하는 세상 「효통 1번가」+개·폐막식+문중(문화)·체험(참여) 주제공연 프로그램+어린이 성씨 놀이터+각종 온·오프라인 참여 이벤트 등,대전효문화뿌리축제추진위원회,대전광역시 중구청,대전광역시+문화체육관광부,042-606-6292,https://www.djjunggu.go.kr/hyo-ppuri/index.do,뿌리공원,대전광역시 중구 뿌리공원로 47,대전광역시 중구 안영동 71-2,36.28533721,127.3844931,2023-02-25,3650000,대전광역시 중구
